id_contrat;Expo;type_produit;Statut_cloture;recup_tot_realise;lgd ;tx_recup_total_realisee;controle;duree ;date_entree_defaut;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;M14;M15;M16;M17;M18;M19;M20;M21;M22;M23;M24;M25;M26;M27;M28;M29;M30;M31;M32;M33;M34;M35;M36;M37;M38;M39;M40;M41;M42;M43;M44;M45;M46;M47;M48
321504435;5338; Classique ;clos;1768;0.43555638816036;0.56444361183964;1;48;2015;95;39;59;29;11;57;45;35;31;32;59;3;3;34;43;58;50;56;62;16;40;17;14;18;49;11;43;37;27;62;11;44;17;25;45;57;40;8;50;60;18;24;57;55;41;5;58;18
645649029;1591; Facilities ;clos;557;0.348837209302326;0.651162790697674;1;48;2015;20;7;8;12;0;12;18;6;12;15;12;20;13;14;13;2;17;6;2;17;12;9;19;14;0;21;20;3;10;2;20;6;4;15;20;6;19;16;3;15;21;15;20;2;4;21;13;1
525350422;5040; Classique ;clos;1301;0.490674603174603;0.509325396825397;1;48;2015;45;12;29;45;38;35;13;34;4;31;8;22;21;51;46;40;35;25;46;1;20;3;23;0;28;22;19;6;7;2;23;50;25;26;45;46;44;20;28;0;15;28;53;16;50;48;36;37
779002710;2986; Facilities ;clos;815;0.416275954454119;0.583724045545881;1;48;2015;9;29;18;3;14;1;23;32;7;19;0;29;22;16;32;13;35;12;17;5;35;32;31;4;0;24;16;35;10;22;9;1;6;26;34;32;1;8;11;1;12;31;32;5;13;4;26;18
883350828;2996; Facilities ;clos;1028;0.343457943925234;0.656542056074766;1;48;2015;5;31;20;25;4;38;39;40;32;29;28;9;9;35;17;39;2;40;12;2;25;1;32;29;12;33;26;24;20;11;40;11;28;5;32;21;16;25;25;21;19;28;9;36;34;1;0;8
372603246;3696; Classique ;clos;891;0.479166666666667;0.520833333333333;1;48;2015;10;36;14;5;29;32;20;37;27;32;1;34;26;24;16;39;27;17;1;25;3;0;33;4;9;27;31;2;14;14;40;3;9;15;24;6;4;3;33;27;8;30;2;28;16;11;34;9
297674023;2989; Facilities ;clos;924;0.373703579792573;0.626296420207427;1;48;2015;22;9;9;7;29;16;5;9;25;5;5;25;18;27;16;32;15;34;35;38;29;1;8;30;9;16;39;19;6;23;5;6;31;33;14;28;28;6;32;13;19;18;15;27;39;32;7;10
447717874;5523; Classique ;clos;1761;0.443780554046714;0.556219445953286;1;48;2015;168;1;8;62;9;17;60;10;57;50;64;5;57;3;52;49;27;20;36;26;25;30;45;9;54;13;50;48;43;10;35;48;20;58;42;25;9;53;43;17;16;62;26;33;29;47;56;34
873312224;3732; Classique ;clos;1054;0.448553054662379;0.551446945337621;1;48;2015;19;19;12;20;23;27;6;13;14;23;3;34;19;0;11;19;12;10;38;39;20;7;26;25;21;30;42;19;35;20;40;25;28;16;17;39;33;25;14;35;36;38;0;15;35;14;0;38
203629937;7209; Classique ;clos;2194;0.444583159938965;0.555416840061035;1;48;2015;151;13;44;38;74;26;39;40;73;39;59;82;67;59;55;44;48;25;15;8;45;60;38;0;37;7;73;42;81;47;4;19;71;49;72;67;56;53;19;78;36;56;6;60;49;13;36;21
358542158;2210; Facilities ;clos;695;0.444343891402715;0.555656108597285;1;48;2015;5;13;7;9;25;13;21;14;9;19;25;10;0;0;2;20;19;24;18;25;25;20;15;4;13;2;16;6;16;18;16;19;18;21;16;25;16;2;25;6;16;14;16;1;20;22;7;22
433807852;7175; Classique ;clos;2486;0.389825783972125;0.610174216027875;1;48;2015;124;29;4;44;33;80;54;53;4;4;90;40;84;70;86;70;87;86;56;31;87;14;63;47;89;38;81;10;61;68;43;35;7;79;21;60;39;39;42;22;70;91;64;7;9;3;80;88
324831534;5420; Classique ;clos;1876;0.363468634686347;0.636531365313653;1;48;2015;11;26;68;33;50;8;20;50;45;43;57;63;47;61;50;27;2;3;45;39;56;67;32;68;67;9;41;23;48;63;57;49;65;31;37;7;35;61;1;2;34;65;30;71;44;4;24;37
448089184;2684; Facilities ;clos;686;0.478017883755589;0.521982116244411;1;48;2015;36;1;21;4;25;20;9;26;3;0;27;22;9;23;10;17;23;12;2;24;22;1;16;20;7;1;14;24;21;11;17;1;25;22;9;29;22;3;8;13;3;12;10;19;12;8;18;4
931238619;4122; Classique ;clos;1247;0.35201358563804;0.64798641436196;1;48;2015;38;9;27;25;1;47;20;45;35;30;13;17;20;15;3;39;30;52;7;22;42;0;17;11;43;18;1;49;27;0;25;48;22;32;25;46;18;7;19;41;27;39;29;28;19;21;50;48
570153444;2113; Facilities ;clos;643;0.3450070989115;0.6549929010885;1;48;2015;52;5;18;21;0;9;8;9;3;10;16;27;16;17;13;24;7;17;5;6;14;7;5;20;10;6;21;2;26;13;26;14;2;6;18;25;24;4;16;21;1;21;13;5;21;8;2;9
867887109;6141; Classique ;clos;1641;0.449763882103892;0.550236117896108;1;48;2015;35;40;56;16;48;12;38;14;46;8;51;1;57;11;43;55;10;47;46;38;11;58;13;25;40;23;19;56;22;63;63;55;52;7;66;59;65;16;5;25;66;11;21;38;33;28;19;10
460431151;2711; Facilities ;clos;746;0.482109922537809;0.517890077462191;1;48;2015;28;17;11;4;15;18;29;15;3;28;5;17;25;6;18;21;10;1;28;16;7;14;25;14;28;25;24;8;26;0;26;1;4;5;2;17;13;28;8;3;17;15;28;5;29;13;21;25
321551507;1061; Facilities ;clos;270;0.497643732327992;0.502356267672007;1;48;2015;23;8;2;10;11;2;9;3;7;9;2;9;1;0;3;4;1;0;8;8;0;4;10;3;3;10;6;2;9;2;8;5;6;11;3;9;4;1;1;3;4;8;11;4;9;3;6;5
339240869;1841; Facilities ;clos;471;0.448126018468224;0.551873981531776;1;48;2015;16;21;1;13;12;4;2;13;3;18;8;21;4;16;13;5;18;3;1;20;2;6;1;8;0;9;19;16;0;19;4;2;13;6;11;10;10;17;12;16;16;17;12;5;4;9;6;9
855679595;5324; Classique ;clos;1372;0.481404958677686;0.518595041322314;1;48;2015;0;21;51;3;9;35;25;50;17;29;40;46;43;30;45;35;19;27;47;50;38;45;5;9;0;6;50;15;36;26;57;4;28;0;7;36;55;46;41;14;54;49;15;19;40;48;6;1
242030619;6618; Classique ;clos;2276;0.355545482018737;0.644454517981263;1;48;2015;3;55;62;28;82;60;17;74;88;51;84;16;24;40;75;31;55;72;53;66;61;80;35;10;66;32;16;24;76;81;30;82;39;24;61;76;9;11;28;82;24;27;11;34;38;88;78;17
382642902;2679; Facilities ;clos;717;0.464725643896976;0.535274356103024;1;48;2015;11;13;24;13;6;10;26;9;10;6;23;5;8;29;0;14;17;10;22;14;29;9;4;8;4;25;18;26;8;25;22;23;27;23;6;23;27;0;17;4;13;26;7;29;18;2;15;9
870410494;3264; Classique ;clos;878;0.412071078431373;0.587928921568627;1;48;2015;14;11;3;37;15;15;31;21;3;31;9;3;6;30;12;31;32;12;5;2;31;1;20;6;27;25;38;3;35;35;23;0;6;6;32;7;27;19;36;34;21;23;10;39;11;29;10;1
842676694;1797; Facilities ;clos;547;0.418475236505287;0.581524763494713;1;48;2015;2;10;18;11;1;15;6;3;14;17;15;8;19;10;14;2;18;5;18;19;18;0;8;16;1;20;9;20;15;0;6;11;11;13;17;15;6;4;21;20;9;14;12;8;0;11;16;21
934389006;1979; Facilities ;clos;750;0.318847902981304;0.681152097018696;1;48;2015;47;4;14;16;21;14;11;6;20;22;21;20;17;6;26;15;19;20;19;17;1;4;2;12;7;2;12;11;8;5;20;17;8;28;22;23;18;25;5;18;6;25;20;26;23;9;27;11
806850794;4040; Classique ;clos;1153;0.393069306930693;0.606930693069307;1;48;2015;0;34;0;38;0;22;0;23;2;38;9;43;41;21;33;38;13;45;43;13;21;16;46;37;41;19;50;9;4;39;14;43;4;47;5;40;24;19;47;21;12;23;20;19;4;21;20;32
288507470;1855; Facilities ;clos;674;0.343935309973046;0.656064690026954;1;48;2015;51;7;0;20;18;7;23;10;7;16;13;8;25;6;16;23;6;2;12;10;6;23;20;14;17;9;19;5;24;24;6;11;5;3;10;24;19;17;14;6;6;25;21;8;14;15;20;9
355973079;7119; Classique ;clos;2103;0.456946200309032;0.543053799690968;1;48;2015;49;32;70;3;25;69;56;80;3;10;65;43;67;71;74;9;33;59;33;38;78;44;56;72;28;12;17;9;52;48;58;33;56;33;51;31;15;79;67;27;71;39;14;36;56;68;16;48
179503524;2094; Facilities ;clos;470;0.47468958930277;0.52531041069723;1;48;2015;5;17;2;11;8;11;14;3;13;5;6;4;10;3;18;7;13;15;7;9;14;8;6;5;2;19;9;15;14;8;3;0;21;22;10;7;9;9;19;17;0;0;8;6;12;16;20;10
651667440;4586; Classique ;clos;1493;0.319232446576537;0.680767553423463;1;48;2015;4;17;18;32;34;43;13;52;35;14;51;39;14;6;56;55;50;47;55;52;38;25;45;7;35;26;33;19;23;61;34;32;9;30;36;60;22;4;6;26;50;51;16;38;30;19;2;29
401360991;3335; Classique ;clos;963;0.339730134932534;0.660269865067466;1;48;2015;24;17;24;38;45;3;0;35;29;27;42;0;21;25;8;22;40;3;0;4;24;36;8;20;11;3;3;30;7;3;10;0;28;33;18;30;18;37;21;1;37;33;31;13;23;37;27;14
236104888;2240; Facilities ;clos;609;0.49375;0.50625;1;48;2015;28;22;19;2;7;6;11;21;1;17;19;11;20;0;2;12;2;23;2;23;5;16;19;22;15;21;22;15;23;12;21;11;13;6;5;6;2;19;21;23;14;5;3;8;14;2;1;17
743017376;4602; Classique ;clos;1165;0.410039113428944;0.589960886571056;1;48;2015;11;7;40;36;4;8;21;4;37;28;21;9;20;6;13;25;22;47;33;13;0;34;20;23;12;26;1;40;32;5;29;9;0;41;27;42;9;19;47;36;19;53;45;48;45;38;41;19
534810312;2127; Facilities ;clos;692;0.351198871650212;0.648801128349788;1;48;2015;44;20;15;2;5;12;18;8;20;9;21;9;19;27;26;7;10;3;14;23;7;13;15;0;11;26;28;11;2;1;14;26;25;2;12;25;7;1;5;12;18;7;10;14;26;22;17;23
566840157;5753; Classique ;clos;1709;0.476099426386233;0.523900573613767;1;48;2015;82;56;46;22;24;17;54;31;55;56;10;46;2;30;3;62;20;36;55;49;46;3;47;33;38;17;49;45;30;53;21;58;35;31;62;51;19;28;60;40;22;8;23;26;14;28;7;59
935155257;3858; Classique ;clos;1347;0.338776568170036;0.661223431829964;1;48;2015;20;41;5;53;24;5;24;18;3;23;35;32;51;21;13;25;31;8;38;32;25;22;48;40;35;53;37;13;20;13;53;39;34;3;6;19;52;35;48;34;10;17;36;31;53;20;4;45
234652467;2023; Facilities ;clos;638;0.346515076618883;0.653484923381117;1;48;2015;34;18;26;7;10;8;17;22;7;22;19;13;13;20;3;8;22;11;16;24;16;3;18;0;0;20;14;10;11;20;7;10;23;14;7;16;4;26;2;23;8;15;9;18;5;2;6;11
744974126;6318; Classique ;clos;1897;0.42465970243748;0.57534029756252;1;48;2015;79;12;54;3;33;74;59;11;20;4;38;67;8;65;5;74;66;7;19;63;42;67;73;49;63;25;13;51;40;15;37;7;50;15;47;41;60;67;46;72;58;18;10;6;60;18;20;66
688285240;1863; Facilities ;clos;526;0.427267847557703;0.572732152442297;1;48;2015;22;2;2;20;22;10;9;21;17;7;8;10;18;17;20;9;6;0;11;2;6;22;14;5;14;18;14;1;10;7;5;14;4;7;16;15;20;19;11;14;14;7;1;2;4;17;10;2
521532461;1587; Facilities ;clos;419;0.455576559546314;0.544423440453686;1;48;2015;10;9;11;4;9;7;0;14;6;12;4;11;0;15;5;9;1;6;9;14;18;2;16;7;10;5;0;17;13;3;18;10;9;7;11;5;6;16;18;18;4;15;1;3;1;6;18;6
812678895;1324; Facilities ;clos;437;0.409365558912387;0.590634441087613;1;48;2015;18;11;3;14;12;9;14;5;11;9;10;10;3;6;16;15;6;11;6;15;16;0;16;9;13;3;10;16;7;5;6;10;16;2;15;16;4;4;10;10;2;14;1;12;7;5;2;2
465197191;2413; Facilities ;clos;694;0.442602569415665;0.557397430584335;1;48;2015;51;11;5;5;0;3;21;12;11;0;9;20;19;0;26;17;21;23;23;2;27;23;14;18;17;22;10;18;16;21;3;7;9;26;5;15;0;27;17;6;20;5;11;4;0;19;28;27
318755157;2422; Facilities ;clos;709;0.420726672171759;0.579273327828241;1;48;2015;13;9;28;7;29;23;29;19;24;11;20;21;2;5;29;16;15;4;17;4;22;5;17;16;24;1;14;3;7;18;21;13;8;19;24;5;18;10;24;16;12;28;1;2;13;7;27;9
607145778;7075; Classique ;clos;2263;0.41017667844523;0.58982332155477;1;48;2015;80;42;28;70;67;0;71;27;67;75;56;81;51;72;79;46;32;51;65;18;6;4;72;7;41;12;31;68;5;64;48;40;73;29;10;7;65;79;48;60;53;84;55;4;32;79;81;28
469623563;5018; Classique ;clos;1491;0.464726982861698;0.535273017138302;1;48;2015;108;21;9;18;38;32;40;40;14;54;17;40;53;18;44;9;7;14;21;23;46;9;13;33;37;11;46;47;20;45;42;27;13;55;35;43;49;30;43;49;26;19;13;7;49;50;8;6
621419802;5462; Classique ;clos;1604;0.425119004027829;0.574880995972171;1;48;2015;71;48;20;63;42;28;12;35;55;54;36;33;24;36;2;65;42;59;30;12;44;23;65;37;42;63;14;22;30;14;10;8;16;55;49;62;8;10;49;37;45;24;34;0;3;5;60;8
181824138;4856; Classique ;clos;1363;0.464579901153213;0.535420098846787;1;48;2015;30;49;14;19;33;41;49;44;49;46;41;21;15;20;52;0;21;35;31;51;33;47;30;30;18;4;50;24;5;51;11;12;1;38;5;53;37;34;5;42;10;18;9;18;50;31;22;14
697916381;1463; Facilities ;clos;387;0.48257006151743;0.51742993848257;1;48;2015;24;3;15;12;3;8;1;7;2;1;9;7;6;4;10;10;9;1;10;0;11;5;13;14;14;8;3;10;7;14;12;13;2;3;0;5;5;13;15;13;2;2;0;14;13;5;14;15
603457867;5331; Classique ;clos;1796;0.393922341024198;0.606077658975802;1;48;2015;0;65;61;2;63;22;35;56;53;67;45;55;58;49;47;51;51;46;7;38;24;51;36;38;4;60;24;10;27;3;57;10;9;61;38;57;38;17;60;22;44;3;12;63;35;55;49;18
494442356;1642; Facilities ;clos;490;0.407429963459196;0.592570036540804;1;48;2015;7;11;7;16;12;18;8;16;0;17;2;13;9;10;1;5;12;4;7;7;8;10;8;10;8;7;0;11;18;17;17;19;15;14;9;0;16;1;18;13;13;18;1;12;8;6;18;13
807153809;2411; Facilities ;clos;643;0.464122770634591;0.535877229365409;1;48;2015;3;15;14;12;1;20;13;25;11;20;18;4;7;0;2;26;13;19;23;20;21;25;19;10;11;20;7;12;10;9;12;17;11;18;7;8;17;22;10;12;14;0;26;19;5;9;20;6
515286434;3095; Classique ;clos;820;0.4859450726979;0.5140549273021;1;48;2015;0;8;23;27;23;29;21;15;24;16;4;9;6;4;9;25;23;17;0;32;29;1;33;24;11;13;14;16;4;26;17;15;15;4;10;0;33;9;17;30;27;16;21;25;28;15;23;29
456778980;3511; Classique ;clos;1155;0.369125605240672;0.630874394759328;1;48;2015;59;18;3;23;37;5;33;21;32;2;0;31;2;17;9;38;29;9;23;35;44;46;10;3;43;4;46;40;41;7;7;17;15;46;44;42;18;34;15;2;20;6;19;24;41;45;14;36
761342001;6754; Classique ;clos;2017;0.375777317145395;0.624222682854605;1;48;2015;10;56;38;34;16;42;23;38;16;3;73;79;53;75;23;29;32;70;39;12;10;10;74;84;41;69;21;45;85;85;27;39;79;11;66;8;79;34;44;23;44;40;69;50;14;28;34;43
392532129;4895; Classique ;clos;1489;0.437180796731359;0.562819203268641;1;48;2015;138;19;53;0;32;1;38;26;12;44;20;40;31;56;33;24;15;3;18;39;50;16;14;9;52;46;51;24;4;56;50;1;55;57;34;37;54;28;27;29;9;49;5;22;35;5;9;19
725825826;3253; Classique ;clos;1076;0.33753458346142;0.66246541653858;1;48;2015;28;44;34;2;43;36;18;41;43;18;28;15;21;0;34;16;30;26;33;41;4;18;29;31;19;11;0;12;18;42;33;43;34;23;2;5;31;4;12;31;20;0;33;21;11;14;18;6
289095061;6144; Classique ;clos;1632;0.472493489583333;0.527506510416667;1;48;2015;92;52;60;21;51;66;33;36;14;18;1;45;6;42;58;46;51;6;66;23;15;53;58;19;1;9;31;42;63;64;14;30;26;56;1;8;38;42;13;12;34;24;12;56;42;28;10;44
999928140;5495; Classique ;clos;1544;0.394722474977252;0.605277525022748;1;48;2015;4;27;24;29;45;26;18;38;43;65;0;67;27;14;24;46;22;3;49;4;9;41;60;9;66;69;53;10;42;27;10;33;40;16;30;56;29;68;38;66;47;7;22;25;0;24;59;13
775358588;5617; Classique ;clos;1423;0.454691116254228;0.545308883745772;1;48;2015;74;5;34;39;4;28;62;1;6;42;11;8;60;58;38;42;53;20;49;31;2;41;14;43;7;22;26;39;52;50;55;12;50;20;40;24;15;5;11;24;10;20;40;23;34;47;31;1
424742754;3090; Classique ;clos;1035;0.384789644012945;0.615210355987055;1;48;2015;1;14;10;33;2;22;20;17;8;0;26;14;33;29;28;36;22;22;34;38;7;14;39;24;31;16;8;39;18;2;39;35;17;1;30;15;18;31;3;28;27;29;35;20;35;34;26;5
171331553;1212; Facilities ;clos;311;0.452970297029703;0.547029702970297;1;48;2015;5;1;11;7;4;5;0;3;1;8;2;3;5;13;12;6;7;3;6;12;5;9;11;12;5;10;12;12;3;9;7;9;11;11;8;6;1;4;10;2;5;0;8;11;9;3;4;0
175071130;6139; Classique ;clos;2356;0.337025574197752;0.662974425802248;1;48;2015;117;50;83;27;49;78;70;81;33;58;31;5;29;41;15;72;77;42;73;70;16;48;15;54;50;6;26;80;68;0;76;57;78;28;74;23;71;21;44;65;11;75;47;78;27;16;45;56
359574034;3029; Classique ;clos;871;0.482997689006273;0.517002310993727;1;48;2015;49;20;3;18;9;7;0;23;27;23;1;28;30;30;0;31;5;23;21;16;20;9;31;17;14;7;9;4;17;30;8;13;12;13;25;25;9;29;15;19;27;20;28;26;16;25;9;30
387698960;1326; Facilities ;clos;346;0.461538461538462;0.538461538461538;1;48;2015;2;7;12;5;9;4;2;7;9;6;13;9;6;12;14;2;14;5;6;14;6;8;10;12;8;5;1;3;8;14;11;0;14;0;4;7;14;1;6;10;0;3;5;13;3;11;9;2
139134924;4131; Classique ;clos;1009;0.462841926894214;0.537158073105785;1;48;2015;22;5;23;32;29;0;5;11;1;10;39;42;16;44;18;14;13;28;43;35;15;35;20;26;26;23;8;46;18;20;6;45;15;2;4;10;0;41;23;29;14;22;22;29;14;21;31;14
355249229;5456; Classique ;clos;1527;0.456378299120235;0.543621700879765;1;48;2015;7;7;4;7;43;27;11;55;55;5;16;57;55;9;11;46;28;12;57;55;2;54;5;49;31;32;13;54;46;57;55;57;24;42;25;5;2;8;35;51;47;56;7;38;55;57;18;35
325677618;1926; Facilities ;clos;570;0.450155763239875;0.549844236760125;1;48;2015;39;8;17;8;18;20;5;3;19;18;2;6;11;22;1;7;17;19;8;1;19;7;12;12;18;11;6;6;3;15;5;17;9;17;3;14;9;1;5;17;2;6;22;19;19;20;16;11
335381495;2490; Facilities ;clos;646;0.470682730923695;0.529317269076305;1;48;2015;33;21;7;19;2;18;9;13;13;7;10;4;0;12;21;14;13;23;3;7;3;15;25;2;17;6;26;21;23;24;4;17;14;11;3;9;5;26;4;21;10;16;23;25;20;3;6;18
863672484;3745; Classique ;clos;1096;0.404272363150868;0.595727636849132;1;48;2015;14;26;28;21;22;27;27;43;5;34;0;39;34;12;39;39;25;16;4;28;11;41;16;2;0;31;28;35;7;41;13;21;43;30;27;6;4;18;5;38;9;44;11;21;10;32;23;46
483832930;3839; Classique ;clos;1101;0.43969783797864;0.56030216202136;1;48;2015;49;12;12;40;37;8;19;18;34;16;27;17;15;23;37;28;22;24;13;13;6;7;22;22;44;24;31;35;16;32;14;17;4;9;27;30;34;31;5;20;31;6;20;9;35;38;29;39
507621565;6925; Classique ;clos;1943;0.458628158844765;0.541371841155235;1;48;2015;86;40;24;48;60;65;67;70;17;14;22;45;12;43;45;3;34;51;74;22;23;12;74;72;4;33;11;10;64;25;31;39;16;36;69;58;58;21;56;65;20;61;7;9;63;37;71;56
295969277;1777; Facilities ;clos;534;0.449634214969049;0.550365785030951;1;48;2015;11;12;17;1;5;19;5;10;19;12;1;6;19;10;20;11;7;13;13;16;12;5;19;16;3;15;12;16;6;19;11;6;7;4;10;17;2;8;20;16;4;0;15;17;3;11;17;16
912340099;1218; Facilities ;clos;435;0.334154351395731;0.665845648604269;1;48;2015;10;14;14;14;10;11;6;14;0;1;10;8;15;3;6;10;12;11;7;1;6;5;12;16;2;16;8;16;2;6;3;1;1;16;3;16;14;7;12;16;11;8;10;16;11;6;9;9
362779295;2458; Facilities ;clos;585;0.471928397070789;0.528071602929211;1;48;2015;12;1;11;4;13;8;9;9;14;16;25;21;18;27;16;3;9;18;27;5;14;7;23;4;16;19;1;3;2;13;9;2;10;20;3;18;22;17;6;11;6;26;0;22;10;0;16;19
582977904;5506; Classique ;clos;2012;0.341627315655648;0.658372684344352;1;48;2015;110;1;42;63;56;17;52;32;41;48;28;63;26;69;49;73;38;31;9;53;65;37;44;57;60;7;39;72;5;69;12;12;13;9;60;22;40;39;32;42;34;22;70;33;42;44;73;57
639874972;3658; Classique ;clos;1309;0.360852925095681;0.639147074904319;1;48;2015;54;43;19;45;16;35;19;25;32;37;26;46;47;31;30;39;7;36;41;32;25;48;34;22;27;23;21;5;9;29;8;35;1;38;31;39;41;36;9;34;38;6;21;16;17;10;2;24
256096362;4090; Classique ;clos;1477;0.311491442542787;0.688508557457213;1;48;2015;15;22;5;3;49;36;16;32;43;35;58;46;50;41;55;56;37;56;33;45;33;0;5;18;34;20;14;19;0;37;54;52;15;41;16;9;47;2;20;18;57;11;18;40;50;38;23;53
903719448;5759; Classique ;clos;1448;0.370897725299531;0.629102274700469;1;48;2015;71;5;39;11;15;2;15;28;38;15;0;43;65;43;29;60;12;72;64;43;44;15;29;31;28;24;17;0;67;42;46;28;26;23;6;10;33;8;60;17;62;1;19;28;8;19;62;25
791013057;4916; Classique ;clos;1143;0.4879983726607;0.5120016273393;1;48;2015;12;12;36;39;36;38;8;8;28;34;6;10;40;25;23;10;1;11;18;33;52;6;33;32;5;38;1;46;47;25;11;33;43;2;33;39;41;3;8;29;22;10;3;29;50;44;9;21
863216258;2980; Facilities ;clos;726;0.45;0.55;1;48;2015;36;17;19;5;17;33;7;17;14;10;17;23;0;33;11;1;28;0;0;27;5;11;5;26;29;29;7;18;10;18;7;29;25;2;1;14;22;25;6;16;20;15;15;5;13;5;1;32
550759459;3272; Classique ;clos;804;0.464547677261614;0.535452322738386;1;48;2015;3;1;15;36;10;4;12;25;11;31;28;26;26;16;19;4;3;29;31;29;8;2;2;11;29;1;10;17;28;19;30;29;17;22;15;30;19;17;1;28;18;8;2;14;8;18;12;30
955552634;1742; Facilities ;clos;445;0.491963260619977;0.508036739380023;1;48;2015;0;9;2;0;11;15;14;6;13;10;6;1;16;8;2;10;18;2;14;17;17;1;4;18;6;9;9;14;0;9;7;9;16;3;16;5;13;3;12;18;7;7;17;0;16;5;13;17
532256055;5080; Classique ;clos;1272;0.490157480314961;0.509842519685039;1;48;2015;14;47;11;10;6;10;6;20;48;32;31;6;26;36;42;39;50;12;22;44;18;41;11;27;17;49;47;6;53;47;10;1;40;11;15;21;18;19;18;32;53;51;10;44;31;5;38;27
744394628;1279; Facilities ;clos;373;0.396403440187647;0.603596559812353;1;48;2015;12;3;12;0;12;11;2;12;10;8;2;10;9;7;11;16;5;6;15;2;8;16;7;6;13;5;6;2;2;10;6;12;3;3;4;6;15;4;2;7;9;2;11;12;11;6;11;9
882146842;3781; Classique ;clos;1304;0.322137000793441;0.677862999206559;1;48;2015;16;0;41;34;45;41;40;53;21;39;46;15;30;24;28;13;19;50;28;25;33;2;4;42;32;31;4;52;1;40;5;19;47;5;50;3;25;47;48;1;27;19;41;46;2;11;15;44
652748576;2793; Facilities ;clos;721;0.477622627998568;0.522377372001432;1;48;2015;29;8;24;8;2;11;25;23;15;20;23;0;19;30;21;29;16;13;9;8;11;12;0;12;18;24;10;29;25;25;17;1;27;9;10;9;10;23;8;1;12;11;27;9;0;19;9;20
268701740;2086; Facilities ;clos;478;0.435762224352828;0.564237775647172;1;48;2015;7;18;5;4;0;4;0;15;13;23;11;21;20;20;0;12;2;20;7;0;20;11;1;22;2;13;6;4;10;17;3;7;0;12;5;8;3;7;12;17;7;20;24;8;17;8;2;10
444940098;3850; Classique ;clos;1174;0.320779220779221;0.679220779220779;1;48;2015;5;6;30;46;13;12;21;44;13;6;19;3;43;21;37;20;14;6;51;3;44;35;22;38;8;46;22;20;3;43;27;31;22;13;22;31;38;8;33;4;21;44;9;6;54;41;31;45
794426061;1697; Facilities ;clos;576;0.323512080141426;0.676487919858574;1;48;2015;19;1;21;2;8;22;5;19;20;4;14;4;10;7;15;18;17;6;22;22;10;20;9;12;21;12;12;12;2;4;2;12;4;21;18;10;20;15;16;19;0;8;22;2;9;13;13;2
848176083;7487; Classique ;clos;2166;0.44997996527314;0.55002003472686;1;48;2015;136;19;4;3;62;28;54;78;44;58;26;51;47;18;63;44;57;5;23;82;53;68;55;37;65;82;47;59;22;34;71;62;82;23;70;51;67;4;28;66;33;49;40;2;15;16;27;36
976385485;3139; Classique ;clos;1016;0.418923223956674;0.581076776043326;1;48;2015;48;14;27;20;37;27;4;14;30;11;29;6;35;7;27;19;32;6;28;17;13;34;25;36;19;18;3;0;26;15;33;31;0;14;10;36;24;31;23;32;38;0;13;29;24;5;24;22
499862227;3891; Classique ;clos;1359;0.404523258802364;0.595476741197636;1;48;2015;26;32;36;27;46;39;31;41;18;29;15;24;25;20;31;44;46;36;37;30;38;7;0;22;47;25;46;36;34;33;27;32;30;31;6;15;45;27;43;36;24;13;41;31;22;1;9;5
938295143;1160; Facilities ;clos;312;0.422413793103448;0.577586206896552;1;48;2015;9;9;8;7;4;0;12;12;11;7;10;13;3;10;3;6;7;9;10;8;7;11;1;7;9;10;1;10;6;6;9;2;0;7;3;4;0;2;4;4;3;9;8;13;2;9;4;3
600981633;4727; Classique ;clos;1329;0.384599111487201;0.615400888512799;1;48;2015;8;11;10;51;9;48;54;6;9;46;17;28;19;37;28;48;23;58;1;8;28;1;17;51;54;44;16;32;44;50;4;5;43;6;48;13;11;22;34;24;24;40;19;44;12;36;42;46
311445864;3465; Classique ;clos;933;0.461760461760462;0.538239538239538;1;48;2015;14;25;12;22;29;8;15;3;17;13;27;38;12;37;35;5;14;9;22;29;27;20;5;3;27;28;6;22;19;23;12;32;11;23;7;38;33;10;2;34;7;8;19;34;33;38;16;10
914265658;5573; Classique ;clos;1293;0.461510855912435;0.538489144087565;1;48;2015;33;46;34;49;53;52;24;25;24;1;7;15;9;11;9;12;62;37;14;36;19;51;17;17;19;5;7;46;47;40;6;3;21;13;32;31;10;30;41;3;51;18;18;25;62;45;24;39
276725564;1965; Facilities ;clos;440;0.443256997455471;0.556743002544529;1;48;2015;1;7;16;0;0;20;9;14;14;2;19;11;1;15;14;18;3;7;21;13;17;0;8;9;7;8;6;6;10;10;16;1;12;16;5;6;13;13;5;0;6;14;7;2;4;12;19;3
123314574;3082; Classique ;clos;797;0.427968851395198;0.572031148604802;1;48;2015;10;8;30;10;3;23;22;24;13;9;9;21;21;32;29;19;1;24;15;8;31;32;1;30;7;35;20;11;5;18;32;9;15;0;14;13;25;15;11;17;13;35;19;5;0;1;31;21
885169428;1925; Facilities ;clos;501;0.444675324675325;0.555324675324675;1;48;2015;1;4;17;11;9;10;22;16;2;19;15;20;19;13;7;11;19;8;6;7;5;15;11;4;8;1;16;5;17;6;16;16;19;20;1;12;3;13;10;15;19;5;1;6;2;11;3;5
